hex	_owner	_iso_region	pop_14	pop_15_64	pop_65
#C9FC89	TCD	TD-ND	345000	415000	24000
#4B6428	TCD	TD-ME	125000	135000	9200
#DCC722	TCD	TD-MO	215000	235000	15500
#A9C1FA	TCD	TD-X01~	42000	48000	3200
#3C7C2B	TCD	TD-BO	46000	51000	3400
#1032BA	TCD	TD-TI	62000	68000	4500
#4EA67F	TCD	TD-KA	125000	135000	9200
#CB8CCD	TCD	TD-OD	54000	59000	3800
#5FBC73	TCD	TD-WF	82000	89000	5800
#582DF0	TCD	TD-BG	94000	102000	6800
#6548F9	TCD	TD-TA	145000	158000	10500
#B12E38	TCD	TD-LO	135000	148000	9800
#0B3B0C	TCD	TD-GR	105000	115000	7600
#A57E6E	TCD	TD-BA	86000	94000	6200
#25C733	TGO	TG-S	265000	285000	18500
#8B4222	TGO	TG-K	315000	335000	22500
#D7BE29	TGO	TG-C	245000	265000	17500
#8AB3C8	TGO	TG-P	645000	725000	46000
#25CF17	TGO	TG-M	1150000	1450000	84000
#DF2C24	THA	TH-32	365000	965000	115000
#2922C3	THA	TH-33	345000	915000	105000
#1C80C5	THA	TH-34	285000	765000	84000
#5FF88B	THA	TH-27	165000	435000	48000
#2FD9B6	THA	TH-31	385000	1020000	115000
#233194	THA	TH-23	125000	335000	38000
#39C156	THA	TH-22	165000	445000	48000
#8C6DCF	THA	TH-91	115000	305000	34000
#11CA76	THA	TH-90	185000	485000	54000
#BCC567	THA	TH-95	105000	275000	31000
#983427	THA	TH-96	98000	255000	28000
#721D1C	THA	TH-57	285000	765000	84000
#561192	THA	TH-50	365000	965000	105000
#F66F45	THA	TH-58	185000	485000	54000
#71EA7E	THA	TH-63	84000	225000	24000
#261012	THA	TH-71	185000	485000	54000
#E24418	THA	TH-77	145000	385000	42000
#B48F2E	THA	TH-76	125000	335000	36000
#249CBF	THA	TH-70	185000	485000	54000
#4210EA	THA	TH-86	105000	275000	31000
#90BEC8	THA	TH-85	94000	245000	27000
#BC3D19	THA	TH-56	165000	435000	48000
#72C584	THA	TH-55	125000	325000	36000
#FFD0AC	THA	TH-53	105000	275000	31000
#3AAD7B	THA	TH-65	145000	385000	42000
#23EAE9	THA	TH-42	185000	485000	54000
#A6749C	THA	TH-38	125000	325000	36000
#538671	THA	TH-43	145000	385000	42000
#2BD9D0	THA	TH-48	165000	435000	48000
#9CAD50	THA	TH-49	125000	325000	36000
#53CBD0	THA	TH-37	145000	385000	42000
#47C3B5	THA	TH-82	125000	325000	36000
#FA960A	THA	TH-81	185000	485000	54000
#962F88	THA	TH-92	145000	385000	42000
#7A5567	THA	TH-94	165000	435000	48000
#5EAE7A	THA	TH-93	145000	385000	42000
#7E3E3B	THA	TH-80	365000	965000	105000
#EC88D0	THA	TH-84	345000	915000	105000
#46F6F4	THA	TH-75	125000	325000	36000
#D52779	THA	TH-74	215000	565000	62000
#AB9A52	THA	TH-10	1150000	4850000	465000
#B811A3	THA	TH-11	245000	645000	72000
#B0EA4E	THA	TH-24	145000	385000	42000
#F624C0	THA	TH-20	345000	915000	105000
#942DDD	THA	TH-21	285000	765000	84000
#D26646	THA	TH-83	84000	225000	24000
#25B276	THA	TH-40	365000	965000	105000
#75E4E4	THA	TH-47	285000	765000	84000
#E0ADFB	THA	TH-72	185000	485000	54000
#CD87EF	THA	TH-17	125000	325000	36000
#6183F7	THA	TH-18	165000	435000	48000
#9FEAC8	THA	TH-15	105000	275000	31000
#CEBCD8	THA	TH-19	145000	385000	42000
#A0DBB3	THA	TH-30	565000	1480000	165000
#67C189	THA	TH-26	325000	865000	96000
#A86CF0	THA	TH-13	215000	565000	62000
#0B2F9C	THA	TH-61	84000	225000	24000
#B6C883	THA	TH-46	285000	765000	84000
#F8230A	THA	TH-45	345000	915000	105000
#2AA3F5	THA	TH-44	265000	685000	78000
#3BF7EB	THA	TH-39	185000	485000	54000
#1BABF0	THA	TH-16	215000	565000	62000
#E064DF	THA	TH-41	345000	915000	105000
#371D4C	THA	TH-14	185000	485000	54000
#F224BD	THA	TH-12	245000	645000	72000
#874473	THA	TH-73	165000	435000	48000
#D6501A	THA	TH-62	125000	325000	36000
#F06E2C	THA	TH-52	145000	385000	42000
#BFA0B9	THA	TH-64	105000	275000	31000
#34CB0E	THA	TH-60	245000	645000	72000
#B815BF	THA	TH-67	125000	325000	36000
#18175A	THA	TH-66	94000	245000	27000
#A1DEDF	THA	TH-36	185000	485000	54000
#FB1BD3	THA	TH-54	145000	385000	42000
#96BA80	THA	TH-51	105000	275000	31000
#FACF11	THA	TH-25	165000	435000	48000
#B35AC1	THA	TH-35	125000	325000	36000
#CE7273	TJK	TJ-SU	645000	1050000	72000
#1A172F	TJK	TJ-X01~	545000	865000	62000
#3088FE	TJK	TJ-GB	74500	115000	8400
#0A959F	TJK	TJ-KT	865000	1350000	94000
#210FCD	TJK	TJ-DU	165000	385000	24500
#E93CB1	TKM	TM-L	385000	565000	38000
#A3E064	TKM	TM-M	465000	685000	46000
#C26ABB	TKM	TM-A	245000	365000	24500
#D80A42	TKM	TM-B	165000	245000	16500
#6EBB3A	TKM	TM-D	425000	625000	42000
#C11420	TLS	TL-OE	24500	28500	2100
#100DA2	TLS	TL-BO	34500	41500	2800
#1BAFB0	TLS	TL-CO	18500	22500	1400
#ADCD40	TLS	TL-AN	10500	12500	850
#265B6B	TLS	TL-MF	14500	17500	1100
#AF9F5D	TLS	TL-MT	24500	29500	1800
#432EDB	TLS	TL-VI	28500	34500	2200
#F16811	TLS	TL-LA	22500	27500	1800
#500AF6	TLS	TL-BA	42500	51500	3400
#A66121	TLS	TL-DI	64500	92500	4800
#404880	TLS	TL-LI	21500	25500	1600
#D73DBF	TLS	TL-ER	38500	46500	3100
#B894AA	TLS	TL-AL	16500	19500	1200
#599CF4	TON	TO-05	6400	9200	950
#C4D39B	TON	TO-01	4800	6800	650
#4AFFB3	TON	TO-04	24500	42500	4200
#6B89C3	TON	TO-02	1850	2650	280
#F60E7A	TON	TO-03	1450	2150	220
#EDA112	TTO	TT-TUP	16500	41500	4200
#3989DC	TTO	TT-SJL	38500	108000	12500
#19F3F4	TTO	TT-DMN	22500	58500	6400
#98EE71	TTO	TT-POS	10500	32500	3800
#A08186	TTO	TT-CHA	18500	48500	5400
#DD9EE5	TTO	TT-CTT	36500	102000	11500
#434E57	TTO	TT-SFO	11500	34500	3800
#37F910	TTO	TT-PED	26500	72500	7800
#6188F0	TTO	TT-SIP	19500	54500	5800
#F41F6D	TTO	TT-PTF	12500	34500	3600
#0C383A	TTO	TT-PRT	24500	68500	7200
#F1D69B	TTO	TT-RCM	22500	62500	6800
#4AD425	TTO	TT-SGE	14500	41500	4400
#0E541B	TTO	TT-ETO	3200	8400	950
#1F76E4	TTO	TT-WTO	9200	24500	2600
#C8AFF6	TTO	TT-ARI	7800	21500	2200
#B8370D	TUN	TN-83	72500	145000	14500
#FC5574	TUN	TN-82	34500	68500	6800
#6672EE	TUN	TN-32	86500	175000	17500
#337AAC	TUN	TN-73	24500	48500	4800
#C4C97C	TUN	TN-72	32500	64500	6400
#79EF67	TUN	TN-71	94500	185000	18500
#F1246E	TUN	TN-42	98500	195000	19500
#30E4F0	TUN	TN-33	34500	68500	6800
#CF9F1F	TUN	TN-81	76500	155000	15500
#EAAADD	TUN	TN-61	165000	335000	33500
#9C132A	TUN	TN-53	58500	115000	11500
#86A0D1	TUN	TN-52	105000	215000	21500
#E284EF	TUN	TN-51	145000	285000	28500
#98C3AD	TUN	TN-21	165000	335000	33500
#90236A	TUN	TN-13	94500	185000	18500
#AE58D1	TUN	TN-11	245000	515000	51500
#70BBA7	TUN	TN-14	86500	175000	17500
#A26A30	TUN	TN-23	92500	185000	18500
#D4FD43	TUN	TN-31	74500	145000	14500
#556C90	TUN	TN-34	46500	92500	9200
#CE6660	TUN	TN-43	72500	145000	14500
#C15D35	TUN	TN-41	125000	255000	25500
#51F463	TUN	TN-22	42500	84500	8400
#53C5C9	TUR	TR-75	24500	58500	3400
#B0F159	TUR	TR-08	48500	125000	16500
#691DD8	TUR	TR-73	115000	185000	9200
#B5C8A2	TUR	TR-30	46500	92500	11500
#D736B2	TUR	TR-76	38500	82500	5400
#D13247	TUR	TR-04	145000	245000	18500
#397015	TUR	TR-65	195000	325000	24500
#3D29C7	TUR	TR-39	105000	215000	18500
#7C85CC	TUR	TR-22	86500	185000	28500
#C3EC42	TUR	TR-36	84500	165000	14500
#D6F5CF	TUR	TR-47	185000	285000	32500
#9F57A1	TUR	TR-63	165000	275000	22500
#11F2C0	TUR	TR-79	42500	86500	5200
#6D5065	TUR	TR-27	425000	845000	68500
#3F9B1D	TUR	TR-31	365000	725000	64500
#4D6257	TUR	TR-34	2450000	6850000	525000
#6B4B59	TUR	TR-59	165000	385000	36500
#26862B	TUR	TR-17	105000	285000	34500
#4ADB66	TUR	TR-53	92500	185000	24500
#E33DFD	TUR	TR-61	215000	445000	48500
#D89C45	TUR	TR-28	115000	245000	32500
#C8AF21	TUR	TR-52	145000	345000	42500
#38A5E5	TUR	TR-55	325000	685000	64500
#CE18A3	TUR	TR-57	105000	225000	24500
#94DF83	TUR	TR-37	92500	215000	36500
#4B42C9	TUR	TR-74	48500	105000	12500
#A2DFDE	TUR	TR-67	165000	365000	38500
#DE42F8	TUR	TR-81	72500	165000	14500
#AFC4B1	TUR	TR-54	195000	445000	42500
#F72FBC	TUR	TR-41	345000	765000	54500
#FBCA22	TUR	TR-77	46500	105000	9400
#0E5BB3	TUR	TR-16	135000	315000	28500
#BE4FAA	TUR	TR-10	245000	565000	68500
#96D6D5	TUR	TR-35	785000	2150000	265000
#E59CF9	TUR	TR-09	225000	565000	72500
#AD6F81	TUR	TR-48	165000	425000	46500
#764966	TUR	TR-07	425000	1050000	84500
#C01479	TUR	TR-33	385000	965000	74500
#1B2937	TUR	TR-01	545000	1150000	86500
#F765B7	TUR	TR-14	64500	145000	16500
#3BFB5D	TUR	TR-06	1150000	2450000	185000
#4B7090	TUR	TR-11	46500	115000	14500
#E56F55	TUR	TR-26	165000	425000	48500
#385A8A	TUR	TR-18	58500	125000	18500
#F388E4	TUR	TR-78	54500	135000	18500
#75C354	TUR	TR-60	185000	385000	42500
#4C4490	TUR	TR-58	175000	365000	38500
#106B4E	TUR	TR-19	155000	345000	42500
#8A7762	TUR	TR-05	105000	215000	26500
#908D2F	TUR	TR-43	145000	325000	42500
#1E3688	TUR	TR-42	545000	1150000	115000
#FE5BC1	TUR	TR-70	58500	135000	14500
#EBF2B2	TUR	TR-51	74500	165000	18500
#DDB260	TUR	TR-38	285000	625000	54500
#7273EB	TUR	TR-32	105000	245000	32500
#C00D26	TUR	TR-45	345000	745000	72500
#C44989	TUR	TR-20	215000	465000	42500
#741EFB	TUR	TR-15	64500	145000	16500
#71D052	TUR	TR-68	94500	215000	18500
#A437D6	TUR	TR-50	78500	175000	21500
#FA8D9A	TUR	TR-66	145000	325000	38500
#41B771	TUR	TR-40	115000	265000	32500
#49670E	TUR	TR-64	86500	195000	28500
#90D733	TUR	TR-24	68500	145000	18500
#A580FC	TUR	TR-62	24500	54500	6800
#ED583C	TUR	TR-03	195000	415000	46500
#408E23	TUR	TR-71	74500	185000	18500
#F86A2A	TUR	TR-46	285000	565000	42500
#375476	TUR	TR-49	125000	215000	14500
#39C9A7	TUR	TR-25	245000	485000	38500
#570B13	TUR	TR-44	215000	485000	46500
#E6EEC8	TUR	TR-23	105000	215000	18500
#3B7FBF	TUR	TR-13	115000	215000	16500
#3E8448	TUR	TR-12	68500	145000	12500
#B12FC8	TUR	TR-80	115000	265000	18500
#658EFA	TUR	TR-02	105000	215000	18500
#D9536F	TUR	TR-21	425000	865000	62500
#FF2C95	TUR	TR-72	135000	215000	12500
#75A6DD	TUR	TR-56	86500	125000	8400
#DF5038	TUR	TR-69	21500	44500	4200
#A537E3	TUR	TR-29	74500	145000	16500
#13ABCA	TUV	TV-X01~	3450	5450	450
#1B21D8	TWN	TW-TAO	415000	1250000	115000
#5F8F0C	TWN	TW-HSQ	115000	315000	32500
#210C83	TWN	TW-HSZ	84500	245000	21500
#752120	TWN	TW-MIA	125000	365000	48500
#F59B89	TWN	TW-TXG	545000	1750000	165000
#BE9B94	TWN	TW-CHA	285000	845000	92500
#721AAE	TWN	TW-YUN	165000	465000	64500
#449959	TWN	TW-CYQ	125000	345000	52500
#66ED1C	TWN	TW-TNN	385000	1180000	125000
#AC5F69	TWN	TW-KHH	565000	1850000	185000
#567DE5	TWN	TW-PIF	195000	585000	68500
#56530C	TWN	TW-TTT	52500	145000	18500
#159632	TWN	TW-HUA	76500	225000	26500
#AE8A89	TWN	TW-ILA	98500	285000	36500
#52F69C	TWN	TW-TPQ	745000	2450000	245000
#13AAAD	TWN	TW-KEE	84500	265000	28500
#D164EB	TWN	TW-KIN	12500	38500	5400
#8EE8DF	TWN	TW-PEN	18500	56500	8200
#FF45F9	TWN	TW-NAN	115000	325000	42500
#8C5116	TWN	TW-TPE	485000	1850000	265000
#3B3048	TWN	TW-CYI	58500	185000	21500
#67677B	TZA	TZ-14	985000	1050000	72000
#3FDF81	TZA	TZ-29	315000	345000	24000
#ACE793	TZA	TZ-21	385000	425000	28500
#36854C	TZA	TZ-08	415000	465000	31500
#694CE2	TZA	TZ-28	225000	245000	16500
#4B58A2	TZA	TZ-20	285000	315000	21000
#3F2BB5	TZA	TZ-05	645000	725000	48000
#A1C29F	TZA	TZ-17	685000	745000	51500
#D6E297	TZA	TZ-13	725000	785000	54000
#1B5F2F	TZA	TZ-01	365000	385000	26500
#8587F8	TZA	TZ-09	545000	585000	38500
#117790	TZA	TZ-25	265000	285000	19500
#570C8E	TZA	TZ-12	765000	825000	56500
#83E031	TZA	TZ-19	425000	465000	31500
#63C920	TZA	TZ-02	645000	1650000	42500
#3214F3	TZA	TZ-11	685000	745000	51500
#3CA641	TZA	TZ-07	525000	565000	38500
#D39DAF	TZA	TZ-15	745000	815000	54500
#208E4C	TZA	TZ-10	485000	525000	36500
#F0B25A	TZA	TZ-06	345000	385000	26500
#F5B992	TZA	TZ-16	625000	685000	46500
#3947A3	TZA	TZ-03	425000	465000	31500
#CC564B	TZA	TZ-26	185000	195000	13500
#DF7530	TZA	TZ-23	265000	285000	19500
#CC9D27	TZA	TZ-24	145000	155000	10500
#5DDCBB	TZA	TZ-04	465000	515000	34500
#910F3B	TZA	TZ-18	325000	345000	23500
#837CAF	TZA	TZ-30	115000	125000	8400
#852A98	TZA	TZ-27	245000	265000	18500
#1B1CCA	TZA	TZ-22	365000	395000	27500
#214F28	UGA	UG-411	12500	14500	850
#8E6A52	UGA	UG-417	24500	28500	1650
#E73449	UGA	UG-404	18500	21500	1250
#49444D	UGA	UG-408	26500	31500	1850
#70AC6E	UGA	UG-110	125000	145000	8400
#B13129	UGA	UG-101	14500	17500	980
#957F7A	UGA	UG-120	16500	19500	1100
#B543E7	UGA	UG-214	18500	21500	1250
#EBB3EA	UGA	UG-230	12500	14500	850
#3A3E1B	UGA	UG-315	10500	12500	720
#CF2EF1	UGA	UG-305	215000	245000	14500
#B14CEB	UGA	UG-327	11500	13500	780
#AE8EA7	UGA	UG-319	14500	17500	980
#985D7F	UGA	UG-301	42500	48500	2800
#A33A62	UGA	UG-309	36500	42500	2400
#E17799	UGA	UG-313	84000	96000	5600
#88D18A	UGA	UG-316	24500	28500	1650
#9829C6	UGA	UG-308	38500	44500	2600
#AFB2A0	UGA	UG-206	165000	185000	11500
#FB170B	UGA	UG-218	18500	21500	1250
#CAC55B	UGA	UG-324	21500	24500	1450
#718E9E	UGA	UG-202	145000	165000	9800
#F4E033	UGA	UG-212	28500	32500	1950
#33C619	UGA	UG-221	24500	28500	1650
#5FB3A5	UGA	UG-223	12500	14500	850
#9AEE45	UGA	UG-320	36500	42500	2400
#799FBB	UGA	UG-303	115000	135000	7800
#BF2BCD	UGA	UG-331	18500	21500	1250
#6646DC	UGA	UG-310	26500	31500	1850
#8CB0C3	UGA	UG-419	22500	26500	1550
#B5529D	UGA	UG-403	215000	245000	14500
#DAA1EE	UGA	UG-423	24500	28500	1650
#10C73A	UGA	UG-401	285000	325000	19500
#7ABF0E	UGA	UG-405	135000	155000	9200
#A6AC45	UGA	UG-406	125000	145000	8600
#B4309D	UGA	UG-424	14500	16500	980
#0EADBD	UGA	UG-412	26500	31500	1850
#9AEB46	UGA	UG-414	22500	26500	1550
#1C6AC8	UGA	UG-205	195000	225000	13500
#AF6884	UGA	UG-229	24500	28500	1650
#20FC5E	UGA	UG-226	18500	21500	1250
#C794E2	UGA	UG-204	215000	245000	14500
#AFFAF6	UGA	UG-302	105000	125000	7400
#39B65F	UGA	UG-109	245000	385000	12500
#FDBDEC	UGA	UG-409	36500	42500	2400
#82B26F	UGA	UG-112	165000	185000	11500
#D2E229	UGA	UG-104	24500	28500	1650
#2A1B19	UGA	UG-314	18500	21500	1250
#D4C821	UGA	UG-114	12500	14500	850
#1CC853	UGA	UG-103	185000	215000	12500
#76844B	UGA	UG-106	115000	135000	7800
#CE8D53	UGA	UG-119	22500	26500	1550
#89A382	UGA	UG-121	14500	17500	980
#29A550	UGA	UG-113	24500	28500	1650
#404225	UGA	UG-115	12500	14500	850
#F171DD	UGA	UG-123	10500	12500	720
#B43298	UGA	UG-213	145000	165000	9800
#2F9626	UGA	UG-318	24500	28500	1650
#CC7528	UGA	UG-415	12500	14500	850
#7A57F5	UGA	UG-413	115000	135000	7800
#DAE0C0	UGA	UG-421	18500	21500	1250
#89DE82	UGA	UG-111	24500	28500	1650
#506E57	UGA	UG-407	22500	26500	1550
#2FD1E1	UGA	UG-107	28500	32500	1950
#2DD5C2	UGA	UG-321	16500	19500	1100
#BDF74E	UGA	UG-307	105000	125000	7400
#814633	UGA	UG-326	14500	17500	980
#7297F8	UGA	UG-312	24500	28500	1650
#963D9F	UGA	UG-416	18500	21500	1250
#C3A9D9	UGA	UG-410	14500	17500	980
#3F4B80	UGA	UG-304	145000	165000	9800
#EECD8E	UGA	UG-420	22500	26500	1550
#D8490E	UGA	UG-203	195000	225000	13500
#7AB498	UGA	UG-124	12500	14500	850
#AFA442	UGA	UG-118	16500	19500	1100
#685C3E	UGA	UG-122	10500	12500	720
#9577A4	UGA	UG-102	345000	585000	19500
#1856A1	UGA	UG-220	28500	32500	1950
#B53E3D	UGA	UG-322	12500	14500	850
#0CE7EA	UGA	UG-306	215000	245000	14500
#0D5888	UGA	UG-317	18500	21500	1250
#A4F873	UGA	UG-330	16500	19500	1100
#0F8BC8	UGA	UG-323	22500	26500	1550
#E54A26	UGA	UG-216	12500	14500	850
#0D833F	UGA	UG-207	135000	155000	9200
#3CF5AC	UGA	UG-232	14500	17500	980
#F16FE3	UGA	UG-211	115000	135000	7800
#512A7F	UGA	UG-210	125000	145000	8600
#20C84F	UGA	UG-410	14500	17500	980
#F35523	UGA	UG-116	145000	165000	9800
#3A5628	UGA	UG-105	105000	125000	7400
#97746A	UGA	UG-108	215000	245000	14500
#E449F9	UGA	UG-117	24500	28500	1650
#F0CB3F	UGA	UG-311	28500	32500	1950
#EB592D	UGA	UG-228	16500	19500	1100
#8ADECD	UGA	UG-325	12500	14500	850
#55F2D3	UGA	UG-425	10500	12500	720
#F5E57E	UGA	UG-422	18500	21500	1250
#89663E	UGA	UG-402	195000	225000	13500
#44DFBF	UGA	UG-225	22500	26500	1550
#CF6529	UGA	UG-215	115000	135000	7800
#AC47ED	UGA	UG-201	94000	115000	6800
#659FAE	UGA	UG-329	14500	17500	980
#455A33	UGA	UG-209	215000	245000	14500
#BCF050	UGA	UG-217	24500	28500	1650
#138C36	UGA	UG-219	18500	21500	1250
#CB6D77	UGA	UG-227	12500	14500	850
#4EC918	UGA	UG-328	16500	19500	1100
#4E7445	UGA	UG-208	145000	165000	9800
#F1ABD2	UGA	UG-231	10500	12500	720
#55997D	UGA	UG-224	22500	26500	1550
#2E5EF7	UGA	UG-222	28500	32500	1950
#0FBC14	UKR	UA-74	175000	545000	115000
#C40B62	UKR	UA-07	185000	565000	115000
#B6D790	UKR	UA-56	215000	585000	125000
#C84BC0	UKR	UA-18	165000	545000	125000
#91D588	UKR	UA-32	315000	1050000	265000
#147335	UKR	UA-21	215000	565000	125000
#FEE21B	UKR	UA-77	145000	485000	125000
#6A3E22	UKR	UA-26	285000	745000	165000
#B80C0D	UKR	UA-51	345000	1150000	245000
#C23F8D	UKR	UA-05	325000	1080000	245000
#964827	UKR	UA-46	465000	1350000	285000
#E38520	UKR	UA-59	245000	745000	165000
#4CF5AA	UKR	UA-63	545000	1950000	415000
#4F6893	UKR	UA-09	315000	1050000	235000
#15A682	UKR	UA-14	685000	2250000	485000
#C4882D	UKR	UA-43	365000	1350000	215000
#8EC711	UKR	UA-65	215000	625000	135000
#AC5264	UKR	UA-23	315000	1050000	245000
#76EA77	UKR	UA-40	345000	1450000	345000
#E2F999	UKR	UA-48	245000	725000	165000
#2CE772	UKR	UA-53	215000	685000	155000
#212B72	UKR	UA-68	225000	665000	165000
#49E162	UKR	UA-61	185000	545000	125000
#D961F2	UKR	UA-12	485000	1850000	385000
#6073E3	UKR	UA-71	185000	625000	145000
#671BB5	UKR	UA-35	195000	585000	135000
#C121B8	UKR	UA-30	365000	1550000	385000
#889523	UMI	UM-67	0	40	0
#B462FE	UMI	UM-86	0	40	0
#767751	UMI	UM-81	0	40	0
#FA2C48	UMI	UM-84	0	40	0
#78AA98	UMI	UM-79	0	40	0
#41A3CD	UMI	UM-71	0	40	0
#38CDDB	UMI	UM-76	0	40	0
#EFE4C4	UMI	UM-95	0	40	0
#FC18E2	URY	UY-PA	24500	44500	7400
#CE4D37	URY	UY-AR	18500	42500	6800
#630B24	URY	UY-SA	28500	64500	10500
#4ED219	URY	UY-RV	26500	62500	9400
#998E15	URY	UY-RO	18500	42500	7200
#B940E7	URY	UY-TT	14500	28500	4600
#64672C	URY	UY-CL	21500	48500	7800
#FF8516	URY	UY-MA	38500	92500	14500
#AC7ECE	URY	UY-CA	125000	285000	42500
#6AE0BF	URY	UY-MO	245000	845000	185000
#4978AE	URY	UY-SJ	24500	58500	9200
#815E8D	URY	UY-CO	28500	68500	12500
#88BA3D	URY	UY-SO	21500	48500	7800
#30E928	URY	UY-RN	16500	34500	5400
#2C4CA7	URY	UY-TA	24500	52500	7400
#2C422F	URY	UY-DU	14500	34500	5200
#E380D2	URY	UY-FS	16500	38500	6200
#CDBB54	URY	UY-FD	18500	41500	6800
#669B28	URY	UY-LA	16500	36500	6200
#C0744E	USA	US-WA	1250000	3950000	665000
#EB6F86	USA	US-ID	345000	825000	145000
#834943	USA	US-MT	215000	565000	125000
#9059AA	USA	US-ND	135000	385000	94000
#1E4AD5	USA	US-MN	1050000	3150000	585000
#71E8AA	USA	US-MI	2150000	6350000	1250000
#2C5096	USA	US-OH	2350000	7250000	1550000
#21513A	USA	US-PA	2450000	7650000	1950000
#3CBB24	USA	US-NY	3850000	12200000	2450000
#1E84E2	USA	US-VT	125000	405000	78000
#C0BFDF	USA	US-NH	265000	815000	145000
#4673EE	USA	US-ME	265000	825000	185000
#91379D	USA	US-AZ	1150000	3150000	685000
#6344C9	USA	US-CA	7850000	22500000	3650000
#24511E	USA	US-NM	485000	1150000	215000
#0AA757	USA	US-TX	5450000	13500000	2150000
#713F43	USA	US-AK	185000	415000	38000
#B55C7E	USA	US-LA	1150000	2850000	525000
#40512E	USA	US-MS	765000	1750000	345000
#CDEDE5	USA	US-AL	1050000	2850000	585000
#366782	USA	US-FL	3250000	9850000	2850000
#DB2672	USA	US-GA	2150000	5450000	785000
#FE5B10	USA	US-SC	965000	2550000	485000
#437385	USA	US-NC	1650000	5250000	965000
#B6C6E6	USA	US-VA	1450000	4650000	785000
#0DEF15	USA	US-DC	115000	385000	68000
#33F3E1	USA	US-MD	1150000	3450000	585000
#7D82B6	USA	US-DE	165000	515000	105000
#C6C877	USA	US-NJ	1850000	5450000	1150000
#30C11E	USA	US-CT	785000	2150000	465000
#610BED	USA	US-RI	225000	665000	155000
#86AA27	USA	US-MA	1250000	4150000	865000
#CCC6E5	USA	US-OR	685000	2250000	445000
#3BB4BB	USA	US-HI	265000	785000	165000
#B6FCD6	USA	US-UT	685000	1380000	195000
#41CA1D	USA	US-WY	105000	325000	58000
#8D5FD0	USA	US-NV	525000	1350000	225000
#A710B8	USA	US-CO	1050000	2950000	425000
#EF8463	USA	US-SD	195000	465000	105000
#5EE98C	USA	US-NE	425000	1050000	225000
#8D41CD	USA	US-KS	685000	1650000	365000
#F26C74	USA	US-OK	865000	2150000	465000
#C5F8DC	USA	US-IA	685000	1850000	435000
#7CF69D	USA	US-MO	1250000	3450000	765000
#5A2444	USA	US-WI	1250000	3450000	725000
#3B417F	USA	US-IL	2850000	7850000	1550000
#C357F1	USA	US-KY	965000	2550000	525000
#80ACFE	USA	US-AR	665000	1650000	385000
#4570A5	USA	US-TN	1250000	3650000	725000
#4FD1EB	USA	US-WV	365000	1150000	285000
#38719F	USA	US-IN	1450000	3850000	765000
#43B226	USG	-99-X13~	425	1150	140
#F81D29	UZB	UZ-FA	925000	1650000	135000
#71B7BC	UZB	UZ-TO	765000	1350000	115000
#F39940	UZB	UZ-NG	545000	965000	78000
#7EE948	UZB	UZ-AN	685000	1150000	92000
#9855D3	UZB	UZ-SI	215000	385000	32000
#E71322	UZB	UZ-JI	315000	545000	42000
#6228CC	UZB	UZ-SA	825000	1450000	115000
#BD61C2	UZB	UZ-QA	645000	1150000	86000
#9993EA	UZB	UZ-SU	525000	925000	74000
#4990E1	UZB	UZ-QR	415000	725000	58000
#71CD8C	UZB	UZ-NW	245000	425000	34000
#36936E	UZB	UZ-XO	425000	745000	58000
#DC2F0B	UZB	UZ-BU	445000	785000	62000
#25D55C	UZB	UZ-TK	565000	1350000	185000
#EAA88C	VAT	VA-X01~	0	780	145
#46544F	VCT	VC-06	2100	4850	580
#86BC2F	VCT	VC-02	5400	12500	1400
#BC9590	VCT	VC-04	18500	42500	4800
#619065	VCT	VC-01	8400	18500	2100
#C8AFCF	VCT	VC-03	2400	5600	620
#902F5E	VCT	VC-05	2100	4850	540
#96E643	VEN	VE-Y	165000	315000	22000
#3A9D42	VEN	VE-F	265000	485000	32000
#74F161	VEN	VE-Z	1050000	1850000	125000
#3951FB	VEN	VE-V	84000	165000	11500
#74DB72	VEN	VE-S	225000	415000	28500
#8B31EB	VEN	VE-C	84000	155000	10500
#F5A021	VEN	VE-L	525000	925000	64000
#6225AA	VEN	VE-T	345000	625000	42000
#D0FF24	VEN	VE-I	125000	215000	14500
#8D9D0D	VEN	VE-U	125000	225000	16500
#95CE45	VEN	VE-G	215000	385000	26500
#7C669E	VEN	VE-D	42000	84000	5800
#7A49F0	VEN	VE-X	115000	205000	14500
#343078	VEN	VE-M	765000	1350000	94000
#79E568	VEN	VE-B	415000	725000	48000
#2110B5	VEN	VE-R	245000	425000	28000
#345C1A	VEN	VE-N	125000	225000	15500
#1AA91E	VEN	VE-O	125000	215000	14500
#946AB8	VEN	VE-W	2400	4200	280
#BA7145	VEN	VE-X01~	24500	42500	2800
#C83CEF	VEN	VE-J	145000	265000	18500
#7EA631	VEN	VE-H	185000	325000	22500
#6E51EC	VEN	VE-A	465000	825000	56000
#EF95A1	VEN	VE-E	345000	625000	42000
#F34224	VEN	VE-K	485000	965000	84000
#B914FD	VEN	VE-P	245000	445000	31000
#6974CD	VGB	VG-X01~	5400	14500	1100
#488C22	VIR	VI-X01~	14500	36500	5200
#FC1F85	VIR	VI-X03~	12500	32500	4800
#81D82D	VIR	VI-X02~	1100	2850	420
#B98126	VNM	VN-28	345000	725000	68000
#122276	VNM	VN-72	215000	465000	42000
#D23333	VNM	VN-33	325000	685000	64000
#5227AF	VNM	VN-30	115000	245000	22000
